artist,track,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,genre
Pierce The Veil,King For A Day,72.0,0.403,0.965,6.0,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236.293,4,10
New Dialogue,Flesh & Blood (feat. Smallpools),46.0,0.677,0.737,4.0,-6.143,1,0.0623,0.525,0.1773476204719195,0.139,0.783,115.954,178.966,4,10
Jimi Hendrix,All Along the Watchtower,77.0,0.438,0.805,8.0,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,0.00401333333,4,10
J.B. Lenoir,The Devil Is A Busy Man,24.0,0.468,0.531,11.0,-8.337,1,0.579,0.989,0.00262,0.702,0.633,70.417,287.991,4,2
Asher Roth,Flowers On The Weekend,45.0,0.541,0.596,9.0,-6.487,1,0.39,0.568,0.1773476204719195,0.172,0.6,80.469,152.227,4,5
Kygo,Happy Now,73.0,0.693,0.575,9.0,-6.998,1,0.0801,0.374,0.1773476204719195,0.252,0.492,117.999,211.362,4,9
Amos Milburn,Thinking And Drinking (01-29-52),32.0,0.765,0.317,7.0,-12.264,1,0.0992,0.992,0.00281,0.183,0.72,110.4,148.88,4,2
Moose Blood,It's Too Much,50.0,0.532,0.598,8.0,-5.826,0,0.0276,1.32e-05,2.33e-05,0.0729,0.133,92.036,236.56,4,10
Judas Priest,Living After Midnight,64.0,0.61,0.824,4.0,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,210.133,4,8
Annie Lennox,I Put A Spell On You,65.0,0.563,0.383,2.0,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.357,173.984,210.52,3,10
The Used,Buried Myself Alive,56.0,0.26,0.923,7.0,-5.023,1,0.157,0.00108,0.1773476204719195,0.763,0.387,170.605,242.133,4,10
Saosin,It's Far Better To Learn,48.0,0.32,0.94,2.0,-4.823,0,0.0866,0.000402,0.14,0.235,0.0724,182.189,234.547,4,10
Jack Rosenbaum,A Love Like No Other,48.0,0.483,0.156,5.964280528532017,-20.994,0,0.0323,0.941,0.953,0.108,0.298,117.305,0.0042625,3,7
The Revivalists,All My Friends,55.0,0.602,0.837,4.0,-4.897,0,0.0408,0.111,3.01e-06,0.58,0.357,90.038,218.333,4,10
Juan Pablo Vega,Matando (feat. Vic Mirallas),45.58235799775177,0.691,0.67,2.0,-7.093,0,0.0941,0.0757,0.0352,0.197,0.635,89.965,200.0,4,6
Chet Faker,Get High,61.0,0.699,0.573,5.0,-9.042,1,0.0431,0.543,0.145,0.196,0.565,81.024,222.936,4,6
Bow Down,At the Throne of Azathoth,20.0,0.492,0.977,6.0,-6.891,1,0.139,0.00326,0.899,0.296,0.171,107.528,240.279,4,8
Airwaves on Fire,Make Me Feel (All These Feelings),23.0,0.552,0.871,2.0,-6.548,1,0.0443,0.056,0.1773476204719195,0.339,0.695,146.932,228.273,4,10
The Rolling Stones,Gimme Shelter,75.0,0.634,0.63,1.0,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270.773,4,10
Blur,Beetlebum - 2012 Remaster,58.0,0.542,0.626,5.964280528532017,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,305.213,4,10
Asteroid,Garden,38.0,0.478,0.628,5.964280528532017,-4.582,1,0.0377,0.000245,0.813,0.0907,0.581,115.07,266.92,3,10
Richie Kotzen,Make It Easy,37.0,0.505,0.908,5.0,-4.717,0,0.0561,3.71e-05,0.0092,0.207,0.494,123.928,204.733,4,2
DICKPUNKS,Addicted to TV,35.0,0.718,0.658,9.0,-6.399,0,0.0546,0.314,0.1773476204719195,0.0966,0.71,137.984,224.503,4,10
Louyah,I Used to Care,68.0,0.698,0.558,9.0,-8.004,1,0.0324,0.395,0.1773476204719195,0.1,0.488,130.014,0.00360193333,4,9
BAD DESIRE,Noah Gundersen,45.58235799775177,0.593,0.273,5.964280528532017,-9.239,1,0.0292,0.893,0.00214,0.104,0.209,60.983,0.00423035,4,0
Bobby Lee,Four Skies Above,22.0,0.388,0.452,2.0,-8.704,1,0.036,0.858,0.816,0.111,0.0381,84.924,166.367,4,6
Suray Sertin,Super Good Times,50.0,0.837,0.518,6.0,-8.914,1,0.333,0.318,0.082,0.101,0.247,115.06,221.217,4,6
Led Zeppelin,Immigrant Song - Remaster,77.0,0.564,0.932,11.0,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146.25,4,6
tortuganónima,Espejos Dorados,25.0,0.587,0.917,9.0,-4.099,1,0.0335,0.0133,0.84,0.261,0.773,129.918,258.137,4,10
Nickelback,How You Remind Me,79.0,0.446,0.764,10.0,-5.042,1,0.033,0.00135,0.1773476204719195,0.099,0.543,172.094,223.84,4,10
E the profit,Bluegrass,32.0,0.781,0.479,5.964280528532017,-8.385,1,0.411,0.0249,0.1773476204719195,0.168,0.72,149.904,117.2,4,5
The Lumineers,Have You Ever Seen The Rain - Recorded at Electric Lady Studios NYC,49.0,0.771,0.221,10.0,-10.144,1,0.0382,0.908,2.2e-06,0.294,0.431,99.793,0.0025794,4,0
Days Of The New,"Touch, Peel And Stand",64.0,0.58,0.627,11.0,-8.017,1,0.0316,0.05,1.68e-06,0.297,0.825,82.151,297.147,4,10
Motion City Soundtrack,The Future Freaks Me Out,53.0,0.661,0.874,5.0,-5.904,0,0.0456,0.0168,0.1773476204719195,0.41,0.682,127.915,216.667,4,10
Eagles Of Death Metal,Family Affair,47.0,0.736,0.55,8.0,-5.823,0,0.0292,0.248,0.1773476204719195,0.0815,0.969,92.926,224.56,4,6
JUBEE,Spotlight (feat. BIM),26.0,0.618,0.888,2.0,-6.312,1,0.0505,0.592,2.11e-05,0.176,0.614,159.934,185.438,4,9
1349,I Am Abomination,32.0,0.176,0.963,10.0,-4.817,0,0.154,2.97e-06,0.775,0.194,0.0512,123.779,250.507,4,8
Grimes,So Heavy I Fell Through the Earth - Art Mix,56.0,0.334,0.554,7.0,-9.366,1,0.0374,0.0185,0.359,0.344,0.191,179.997,368.278,4,6
Seether,Beg,53.0,0.514,0.911,7.0,-4.189,1,0.0493,2.41e-05,0.827,0.0716,0.651,147.956,220.2,4,10
Monie Love,It's a Shame (My Sister),47.0,0.858,0.609,1.0,-10.695,1,0.113,0.0542,9.04e-05,0.315,0.478,107.978,222.84,4,5
The 1975,She Lays Down,49.0,0.513,0.122,7.0,-22.008,1,0.04,0.792,0.000652,0.0871,0.501,82.865,238.695,4,10
DJ Snake,Turn Down for What,73.0,0.818,0.799,1.0,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213.733,4,9
Migos,Slippery (feat. Gucci Mane),72.0,0.92,0.674,1.0,-5.662,0,0.264,0.307,0.1773476204719195,0.104,0.741,141.967,304.041,4,5
Fatherson,Always,33.0,0.395,0.975,5.0,-3.255,0,0.12,0.000185,0.000174,0.0769,0.336,140.046,191.657,4,10
Zozo Ginzburg,Boots,16.0,0.31,0.911,7.0,-5.255,1,0.0621,0.000104,0.508,0.0927,0.345,107.009,113.688,4,6
Steve Kuhn,Lonely Town,37.0,0.572,0.107,7.0,-22.123,0,0.0335,0.963,0.883,0.123,0.194,93.049,0.005783933333000001,4,7
The Everly Brothers,Wake up Little Susie,61.0,0.709,0.62,2.0,-9.382,1,0.034,0.318,0.1773476204719195,0.0426,0.936,93.723,0.00205866667,4,10
Bathory,A Fine Day to Die,48.0,0.232,0.931,9.0,-8.804,1,0.0808,0.00413,0.756,0.0927,0.0371,122.684,516.267,4,8
Red Band,Baby Can I Hold You,36.0,0.497,0.483,4.0,-7.15,1,0.0279,0.0612,0.1773476204719195,0.238,0.229,152.057,204.253,4,9
Imelda May,Johnny Got A Boom Boom,44.0,0.809,0.749,9.0,-7.14,1,0.0408,0.0194,0.423,0.0936,0.829,110.561,179.4,4,10
LIONFIGHT,Heaviness,38.0,0.462,0.875,11.0,-6.767,0,0.0406,3.71e-05,0.000353,0.0891,0.433,150.041,235.5,4,8
The Presidents Of The United States Of America,Peaches,64.0,0.417,0.849,1.0,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,171.693,4,10
The Lovin' Spoonful,Do You Believe in Magic?,68.0,0.553,0.738,5.964280528532017,-7.963,1,0.0457,0.213,0.1773476204719195,0.339,0.759,138.602,125.827,4,10
BAND-MAID,about Us,43.0,0.478,0.925,6.0,-4.73,1,0.0574,0.00186,0.00157,0.0877,0.354,100.0,278.4,4,10
Vintage Trouble,Shows What You Know,28.0,0.42,0.444,10.0,-6.357,1,0.0508,0.484,0.1773476204719195,0.0949,0.398,83.212,252.489,3,2
Angelus Apatrida,Betrayed,24.0,0.471,0.983,8.0,-3.092,1,0.0814,6.59e-06,0.173,0.35,0.336,92.489,365.867,4,8
Shinedown,State of My Head,66.0,0.486,0.94,7.0,-4.237,0,0.0605,0.00919,0.1773476204719195,0.0777,0.42,79.727,205.653,4,10
Egg Drop Soup,Hard to Hold On,25.0,0.676,0.515,11.0,-7.987,0,0.0278,0.135,0.000248,0.123,0.624,108.008,232.513,4,10
Bryan Adams,Summer Of '69,81.0,0.508,0.834,2.0,-6.205,1,0.0386,0.0183,0.1773476204719195,0.0732,0.774,139.131,0.00360088333,4,10
Asobi Seksu,Thursday,39.0,0.359,0.721,2.0,-5.233,1,0.0362,0.000117,0.615,0.151,0.231,147.438,257.173,4,6
Nia Archives,Headz Gone West,48.0,0.609,0.868,7.0,-4.975,1,0.101,0.205,0.00129,0.106,0.705,175.11,142.629,4,6
Bat For Lashes,Daniel,55.0,0.593,0.658,8.0,-8.393,0,0.0364,0.0118,0.0204,0.137,0.422,135.053,251.12,4,6
The Veils,Low Lays the Devil,46.0,0.518,0.729,4.0,-5.231,0,0.11,0.0897,0.463,0.117,0.68,99.952,197.52,4,10
Frozen Crown,Towards the Sun,38.0,0.488,0.964,2.0,-4.292,0,0.053,7.31e-05,0.000174,0.294,0.47,99.966,339.707,4,8
Rasco,Flowers,10.0,0.43,0.763,7.0,-6.489,1,0.0457,0.151,0.301,0.148,0.383,124.91,177.187,4,6
"Sadhana Sargam, Sonali","Hanste Hanste Kat Jaye Raaste, Pt. 2",30.0,0.449,0.541,7.0,-10.609,0,0.0359,0.483,0.000328,0.324,0.725,103.689,0.004073783333,4,3
Lootpack,Whenimondamic,49.0,0.618,0.711,2.0,-6.841,1,0.342,0.41,0.1773476204719195,0.615,0.659,97.337,165.693,4,5
chemical club,double down,31.0,0.7,0.542,9.0,-4.986,1,0.0294,0.0283,0.0977,0.246,0.945,93.981,129.139,4,6
Stevie Ray Vaughan,Life By The Drop,51.0,0.659,0.163,6.0,-11.864,0,0.0388,0.766,1.41e-05,0.0735,0.473,95.882,147.507,4,2
Eve 6,can we combine,42.0,0.424,0.873,6.0,-5.404,1,0.0542,0.202,3.47e-06,0.0741,0.759,180.042,154.813,4,10
Charlie Beale,Stick Em Up,13.0,0.589,0.925,7.0,-4.276,1,0.0748,0.00334,0.643,0.185,0.646,194.056,236.289,4,2
ZZ Top,Arrested for Driving While Blind,39.0,0.553,0.672,2.0,-10.917,0,0.0438,0.215,0.0127,0.103,0.582,137.414,186.587,4,2
Battle Tapes,Last Resort & Spa,51.0,0.478,0.899,5.0,-4.114,1,0.143,0.124,0.0035,0.109,0.679,186.028,254.27,4,10
pg.lost,Suffering,29.0,0.513,0.637,5.964280528532017,-7.424,1,0.0293,0.000342,0.944,0.11,0.0844,110.018,351.92,4,10
The Arcs,Outta My Mind,44.0,0.519,0.737,11.0,-6.451,1,0.0615,0.00936,7.76e-05,0.378,0.763,131.042,214.693,4,10
The Pretty Things,Midnight To Six Man,27.0,0.529,0.671,4.0,-12.812,1,0.0313,0.469,0.00201,0.493,0.945,126.833,139.24,4,2
Ben Howard,Only Love,70.0,0.545,0.485,8.0,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,0.00415288333,4,0
SpotemGottem,Federal,55.0,0.723,0.616,5.0,-6.224,0,0.428,0.265,0.1773476204719195,0.106,0.411,81.914,128.832,4,5
Atlas Genius,Elegant Strangers,45.58235799775177,0.439,0.863,2.0,-5.242,1,0.0466,0.000964,0.1773476204719195,0.292,0.498,170.017,232.853,4,1
Daði Freyr,Think About Things,70.0,0.871,0.341,3.0,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173.386,4,1
POORSTACY,Public Enemy,45.58235799775177,0.52,0.967,3.0,-3.837,0,0.489,0.00248,2.62e-06,0.328,0.477,179.924,149.5,4,6
Les Petits Pilous,Wake Up - Original,17.0,0.815,0.729,7.0,-6.594,0,0.422,0.00909,0.0181,0.0562,0.0284,132.02,238.4,4,6
Black Eyed Peas,Imma Be,45.58235799775177,0.597,0.519,5.964280528532017,-6.963,1,0.366,0.178,0.1773476204719195,0.309,0.415,92.032,257.56,4,9
Pixey,The Mersey Line,40.0,0.568,0.791,10.0,-6.525,1,0.0417,0.00667,1.43e-06,0.124,0.656,125.921,134.015,4,6
Charli XCX,1999,63.0,0.739,0.742,7.0,-4.586,1,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,189.0,4,9
Arctic Monkeys,Snap Out Of It,73.0,0.728,0.638,5.0,-6.455,0,0.0336,0.249,0.1773476204719195,0.116,0.872,130.014,193.03,4,1
Gregory Alan Isakov,San Luis,66.0,0.567,0.434,7.0,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,0.00453911667,4,0
Dorothy,Dark Nights,48.0,0.163,0.843,2.0,-4.175,1,0.0561,0.00107,0.1773476204719195,0.279,0.616,167.872,189.77,3,10
Adrian Younge,Light on the Horizon,29.0,0.258,0.446,5.964280528532017,-6.747,0,0.0341,0.612,0.1773476204719195,0.0749,0.272,175.466,186.984,3,5
Django Django,Default,54.0,0.747,0.875,1.0,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,185.64,4,6
Poppy Ackroyd,Parallel (feat. Manu Delago),34.0,0.709,0.239,5.964280528532017,-21.361,1,0.0427,0.946,0.923,0.0826,0.364,110.0,231.285,4,1
The Judds,Grandpa (Tell Me 'Bout The Good Old Days),54.0,0.565,0.456,4.0,-8.124,1,0.031,0.426,8.08e-06,0.0612,0.588,201.644,0.0042439999999999995,4,4
Ed Sheeran,Castle on the Hill - Acoustic,59.0,0.563,0.26,2.0,-5.856,1,0.0391,0.518,0.1773476204719195,0.146,0.616,145.561,0.00377045,4,0
Guvna B,Kingdom Skank,20.0,0.591,0.765,10.0,-3.661,0,0.246,0.0636,0.1773476204719195,0.059,0.589,129.04,190.067,4,5
Seals and Crofts,Summer Breeze,67.0,0.49,0.581,5.0,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205.48,4,10
Dizzy,Sunflower,35.0,0.517,0.895,7.0,-3.411,1,0.0399,0.0255,0.232,0.129,0.325,97.932,214.653,4,9
English Teacher,R&B,30.0,0.587,0.789,5.964280528532017,-5.764,1,0.0339,0.000262,0.449,0.264,0.777,151.012,171.28,4,10
Accept,The Undertaker,46.0,0.625,0.737,4.0,-8.438,0,0.0351,0.00939,0.0205,0.228,0.224,124.999,338.255,4,8
The Weeknd,In Your Eyes,84.0,0.667,0.719,7.0,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237.52,4,9
Shania Twain,You're Still The One - Live,41.0,0.539,0.845,2.0,-4.474,1,0.0307,0.0712,0.1773476204719195,0.702,0.679,134.016,0.0035964499999999997,4,9
War & Pierce,The Map,31.0,0.722,0.454,2.0,-8.61,1,0.0739,0.806,4.24e-06,0.0896,0.344,77.98,215.705,4,2
DJ Enimoney,Sugar Daddy,47.0,0.91,0.559,1.0,-10.883,1,0.0876,0.0205,0.509,0.103,0.412,114.005,153.684,4,9
The Byrds,5D (Fifth Dimension),34.0,0.186,0.546,2.0,-9.947,1,0.0373,0.451,0.1773476204719195,0.201,0.533,177.526,152.453,3,10
Terrace Martin,Freeze Tag (feat. Phoelix),65.0,0.653,0.598,11.0,-6.928,1,0.113,0.0596,0.1773476204719195,0.253,0.137,82.911,191.937,4,6
The Kid LAROI,SO DONE,78.0,0.719,0.598,9.0,-6.254,1,0.077,0.232,0.1773476204719195,0.115,0.303,142.592,126.521,4,5
Staind,It's Been Awhile,65.0,0.509,0.774,6.0,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264.707,4,10
Gengahr,Icarus,43.0,0.667,0.65,5.964280528532017,-8.015,1,0.0353,0.337,2.48e-05,0.139,0.408,125.994,234.0,4,6
Mr. Big,Wild World - 2009 Remastered Version,63.0,0.573,0.722,5.0,-6.518,1,0.0295,0.182,0.1773476204719195,0.29,0.59,144.209,208.56,4,10
Brandi Carlile,"Take Me Home, Country Roads",53.0,0.327,0.168,9.0,-13.988,0,0.0499,0.912,0.0245,0.0973,0.0999,76.779,0.0030903666699999997,4,0
Sum 41,The Hell Song,65.0,0.359,0.935,8.0,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,198.493,4,10
Sfera Ebbasta,Baby (with J Balvin),71.0,0.755,0.882,10.0,-1.957,0,0.0532,0.125,0.00142,0.103,0.606,99.984,193.555,4,9
Amitabh Bachchan,"Mere Angne Mein, Pt. 1",29.0,0.581,0.518,11.0,-13.427,1,0.0714,0.693,0.1773476204719195,0.481,0.851,116.35,0.005290666667,4,3
Hatchie,Sure,38.0,0.399,0.794,2.0,-5.693,1,0.0342,0.000986,0.00204,0.425,0.369,94.962,249.022,4,6
Chicken Shack,The Way It Is,38.0,0.627,0.282,4.0,-10.107,0,0.0263,0.189,0.00123,0.152,0.413,83.443,264.293,3,2
Max Richter,Follower,45.58235799775177,0.124,0.0693,2.0,-24.594,0,0.0387,0.77,0.931,0.0706,0.0329,86.891,303.127,4,6
"Aaron Parks, Ben Street, Billy Hart",Song For Sashou,39.0,0.509,0.145,11.0,-22.768,0,0.0317,0.93,0.898,0.116,0.317,134.676,0.006366883332999999,4,7
Corrosion Of Conformity,Albatross,53.0,0.344,0.911,10.0,-5.997,1,0.054,5.05e-05,0.00166,0.0642,0.51,135.213,320.333,4,10
Q-Tip,Vivrant Thing - Club Mix,48.0,0.914,0.698,9.0,-8.619,1,0.0541,0.00631,0.000295,0.0575,0.613,99.034,190.44,4,5
Johnny Shines,Travelling Back Home,29.0,0.499,0.132,4.0,-17.278,0,0.0403,0.852,0.00108,0.0621,0.362,89.165,238.44,4,2
Kacy Hill,Arm's Length,44.0,0.631,0.537,1.0,-6.896,1,0.0242,0.448,2.22e-06,0.0819,0.379,96.969,200.947,4,6
Deftones,Wax and Wane - 2005 Remaster,30.0,0.356,0.984,5.0,-4.548,1,0.175,0.00121,0.181,0.101,0.436,199.423,249.013,4,6
Vistas,Comfort,41.0,0.729,0.745,2.0,-4.686,1,0.0488,0.0012,0.0642,0.0434,0.673,137.954,176.173,4,6
Westlife,Moments,2.0,0.57,0.371,4.0,-8.507,1,0.0296,0.499,0.1773476204719195,0.389,0.565,133.819,0.004279333333000001,4,9
Spin Doctors,What Time Is It?,38.0,0.544,0.885,7.0,-9.975,1,0.0732,0.0383,0.0121,0.369,0.208,115.302,289.893,4,10
Witchrider,Black,44.0,0.439,0.872,10.0,-7.367,0,0.0493,0.0307,0.339,0.189,0.207,105.304,407.647,4,10
OneRepublic,Kids,45.58235799775177,0.633,0.853,2.0,-2.798,1,0.0537,0.13,0.1773476204719195,0.0774,0.444,102.077,195.307,4,10
Fenne Lily,Top to Toe,45.58235799775177,0.569,0.184,1.0,-12.842,1,0.0584,0.908,0.1773476204719195,0.114,0.309,110.916,0.00360693333,4,0
Simon Provencher,Mesures,7.0,0.321,0.43,5.964280528532017,-12.999,0,0.0336,0.726,0.889,0.142,0.244,132.396,155.705,3,6
Jay Portal,Turbulence,44.0,0.621,0.804,5.964280528532017,-6.304,1,0.0296,0.289,0.1773476204719195,0.126,0.5,159.017,110.204,4,5
Homecomings,Here,32.0,0.638,0.515,10.0,-6.633,1,0.0272,0.0063,0.00907,0.0848,0.404,109.967,326.907,4,9
Narrow Head,Night Tryst,34.0,0.309,0.889,6.0,-3.529,0,0.0828,7.42e-06,0.49,0.0617,0.529,118.891,203.6,4,10
Creedence Clearwater Revival,Ramble Tamble,52.0,0.347,0.8,7.0,-6.651,1,0.0294,0.00147,0.769,0.0975,0.66,103.725,431.227,4,10
Jerry Reed,East Bound and Down,42.0,0.495,0.929,7.0,-9.373,1,0.065,0.396,0.1773476204719195,0.238,0.788,121.348,0.0027951166669999998,4,4
Pavement,Gold Soundz,53.0,0.448,0.614,9.0,-9.357,1,0.031,0.0675,0.1773476204719195,0.14,0.479,126.459,159.707,4,1
The Snuts,Summer In the City,41.0,0.54,0.846,5.964280528532017,-2.101,0,0.0328,0.019,0.1773476204719195,0.0581,0.434,105.79,188.513,4,10
Spinall,Sere - Remix,58.0,0.778,0.66,7.0,-6.662,0,0.0592,0.156,0.1773476204719195,0.137,0.747,110.016,194.182,4,9
Sharon Van Etten,Like I Used To,45.58235799775177,0.534,0.712,4.0,-5.162,1,0.0364,0.122,0.000503,0.373,0.518,110.95,263.754,4,6
Creedence Clearwater Revival,Proud Mary - Live At The Woodstock Music & Art Fair / 1969,43.0,0.494,0.865,2.0,-7.761,1,0.0512,0.183,0.0334,0.8,0.418,125.655,231.667,4,10
Arik Einstein,Don Kishot,22.0,0.578,0.331,5.0,-14.938,1,0.0312,0.695,0.00456,0.0742,0.432,98.325,214.152,4,10
Little Snake,FEVER DREAM,30.0,0.277,0.552,1.0,-10.329,1,0.133,0.048,0.0219,0.101,0.0495,101.348,299.0,4,6
Olivia Rodrigo,enough for you,29.0,0.638,0.259,7.0,-10.706,1,0.0898,0.753,0.1773476204719195,0.219,0.269,88.485,202.827,4,9
Britney Spears,If U Seek Amy,70.0,0.717,0.587,4.0,-7.296,0,0.0339,0.0192,0.1773476204719195,0.0523,0.544,129.954,0.003608666667,4,9
David Allan Coe,The Ride,53.0,0.531,0.381,5.0,-13.142,1,0.0587,0.52,2.88e-06,0.213,0.554,167.117,0.0031144500000000004,4,4
Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),81.0,0.49,0.618,1.0,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201.6,4,5
Bad Boy Chiller Crew,Clothes,50.0,0.808,0.809,7.0,-5.731,1,0.113,0.171,0.1773476204719195,0.207,0.881,130.013,161.411,4,9
Coldplay,Charlie Brown,67.0,0.43,0.74,10.0,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285.16,4,10
Mob Rich,Funeral,41.0,0.515,0.876,9.0,-7.278,1,0.0884,0.00703,0.00305,0.329,0.686,154.994,188.882,4,10
? & The Mysterians,96 Tears,44.0,0.681,0.499,7.0,-6.894,1,0.034,0.0589,6.39e-06,0.0743,0.841,123.458,177.427,4,10
George Ogilvie,Foreign Hands,56.0,0.406,0.449,3.0,-8.738,0,0.0321,0.52,0.1773476204719195,0.0942,0.335,140.008,258.531,4,9
Supertramp,Bloody Well Right,45.58235799775177,0.596,0.551,5.964280528532017,-9.603,0,0.134,0.441,0.0158,0.0491,0.529,75.03,274.267,4,10
Shenandoah,Two Dozen Roses,51.0,0.695,0.502,4.0,-12.01,1,0.0279,0.327,0.1773476204719195,0.097,0.543,117.083,0.003726883333,4,4
Fickle Friends,IRL,46.0,0.666,0.815,5.0,-5.692,1,0.0622,0.0702,3.57e-05,0.762,0.788,101.972,204.065,4,6
Moonspell,The Greater Good,38.0,0.469,0.679,2.0,-11.528,1,0.0335,0.00373,0.408,0.442,0.129,134.087,304.36,4,8
The Sleepy Jackson,Good Dancers,44.0,0.529,0.841,11.0,-4.724,0,0.0301,0.0426,0.0136,0.144,0.725,111.997,252.133,4,6
Merle Haggard,If We're Not Back In Love By Monday,39.0,0.696,0.193,3.0,-16.637,0,0.0299,0.813,1.34e-05,0.103,0.701,76.55,0.003266666667,4,4
The Derek Trucks Band,Crow Jane,35.0,0.508,0.526,8.0,-9.617,1,0.147,0.416,1.3e-05,0.113,0.716,143.804,233.773,4,2
2 Chainz,Spend It (Remix) (feat. T.I.),42.0,0.801,0.842,1.0,-5.245,1,0.329,0.0826,0.1773476204719195,0.263,0.791,138.426,211.279,4,5
Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,60.0,0.625,0.533,10.0,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,300.84,4,6
Denzel Curry,Pyro [Sango Leak Feat. Kenny Mason],49.0,0.723,0.785,7.0,-6.303,1,0.375,0.243,0.1773476204719195,0.216,0.52,85.991,163.708,4,5
Deep Sea Diver,Impossible Weight,47.0,0.606,0.62,8.0,-5.787,1,0.0461,0.0107,0.000903,0.106,0.667,124.169,202.493,4,1
Mr. Mister,Broken Wings,70.0,0.286,0.5,1.0,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343.933,4,10
Fu Manchu,Eatin' Dust,48.0,0.292,0.927,7.0,-5.142,0,0.081,0.000126,0.0417,0.178,0.403,92.236,190.8,4,8
DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),81.0,0.877,0.444,8.0,-7.547,1,0.172,0.24,0.1773476204719195,0.169,0.658,129.06,165.527,4,9
Guns N' Roses,November Rain,79.0,0.294,0.641,11.0,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536.067,4,10
Cedric Burnside,The World Can Be So Cold,45.58235799775177,0.629,0.229,7.0,-6.663,1,0.0459,0.893,2.21e-05,0.122,0.514,138.775,206.04,4,2
Biffy Clyro,Space - Acoustic Version,52.0,0.562,0.324,7.0,-7.883,1,0.0274,0.552,0.1773476204719195,0.199,0.457,101.883,245.427,4,10
ABIR,Inferno,40.0,0.598,0.661,1.0,-3.597,0,0.0946,0.0106,3.33e-06,0.302,0.671,121.281,174.205,5,9
Kan Sano,Natsume,54.0,0.759,0.622,8.0,-8.956,1,0.039,0.419,0.138,0.0952,0.966,159.944,157.999,4,9
Dire Straits,Money for Nothing,61.0,0.674,0.649,2.0,-9.321,0,0.0356,0.0456,0.000766,0.0644,0.645,134.212,505.333,4,10
Ministry,Just One Fix,51.0,0.539,0.982,5.964280528532017,-4.495,1,0.0592,1.42e-05,0.462,0.371,0.145,132.984,310.293,4,8
Crumb,Part III,55.0,0.333,0.506,1.0,-8.78,1,0.0281,0.197,0.84,0.235,0.187,83.807,222.92,4,9
Chris Cornell,Jump Into The Fire,42.0,0.644,0.94,11.0,-5.446,0,0.0427,0.0188,0.0571,0.0545,0.807,142.981,215.693,4,10
Claude McKay,Part II - The Glory: If We Must Die,4.0,0.71,0.0563,5.0,-18.856,0,0.84,0.949,0.1773476204719195,0.202,0.516,107.619,65.827,3,5
Imagine Dragons,Believer,87.0,0.776,0.78,10.0,-4.374,0,0.128,0.0622,0.1773476204719195,0.081,0.666,124.949,204.347,4,10
FVLCRVM,Come Get Some,45.58235799775177,0.701,0.896,5.964280528532017,-6.743,1,0.0523,0.000393,0.00166,0.211,0.294,123.983,213.131,4,6
Hannah Grace,Missing the Show,37.0,0.417,0.361,2.0,-6.996,1,0.0308,0.37,0.1773476204719195,0.0962,0.141,135.116,237.839,4,9
Tame Impala,Elephant,70.0,0.598,0.553,9.0,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211.227,4,6
Westlife,Another World,1.0,0.331,0.512,5.964280528532017,-4.793,1,0.0317,0.275,0.1773476204719195,0.335,0.13,141.523,0.003277783333,4,9
AJ Ghent [ j-ent ],Power,40.0,0.462,0.859,11.0,-5.34,0,0.043,0.00269,4.61e-05,0.36,0.69,147.982,221.106,4,10
The Sonics,Have Love Will Travel,58.0,0.506,0.948,10.0,-5.626,1,0.105,0.727,0.1773476204719195,0.0904,0.934,130.195,160.4,4,10
